Tiempo,Carga (q),Corriente (i)
3.6936936936936937,0.021691742663047825,0.09157106962640371
3.7037037037037037,0.022594221903971097,0.08872508475563007
3.7137137137137137,0.02346764184843819,0.08576564396862353
3.7237237237237237,0.024310885695974793,0.08269653494906178
3.7337337337337337,0.02512287510218347,0.07952168563767296
3.7437437437437437,0.02590257196059614,0.07624516053525472
3.7537537537537538,0.026648979297343146,0.07287115333227286
3.7637637637637638,0.027361142816912945,0.06940398266224468
3.7737737737737738,0.028038152158769227,0.06584808689925836
3.7837837837837838,0.028679141729000296,0.06220801726770729
3.793793793793794,0.02928329235340739,0.05848843366483004
3.803803803803804,0.029849831710908464,0.0546940972178654
3.813813813813814,0.030378035806786347,0.05082986534262742
3.823823823823824,0.030867229709285172,0.0469006849515205
3.833833833833834,0.03131678826999804,0.04291158565114343
3.843843843843844,0.031726137380426976,0.03886767447058032
3.853853853853854,0.03209475404646908,0.034774128027087854
3.863863863863864,0.0324221677201317,0.03063618701953007
3.873873873873874,0.03270796044868681,0.026459148830853808
3.883883883883884,0.03295176752167497,0.022248360865607525
3.893893893893894,0.033153278218309365,0.018009214107406413
3.903903903903904,0.0333122355961749,0.013747135422475415
3.913913913913914,0.03342843757110502,0.009467581443372964
3.923923923923924,0.033501736517341674,0.0051760310038483255
3.933933933933934,0.03353203983493407,0.0008779783704213173
3.943943943943944,0.033519310098619255,-0.0034210737363089038
3.953953953953954,0.03346356465649161,-0.007715621461959589
3.963963963963964,0.033364876330168915,-0.01200016826678567
3.973973973973974,0.03322337254672467,-0.01626922366181926
3.983983983983984,0.03303923578982685,-0.02051732705886157
3.993993993993994,0.03281270314889403,-0.024739038411935158
4.004004004004004,0.03254406578158196,-0.028928952502237912
4.014014014014014,0.03223366879738929,-0.033081705765819945
4.024024024024024,0.031881910928651676,-0.037191979740207756
4.034034034034034,0.03148924372726122,-0.04125451289879711
4.044044044044044,0.03105617113927429,-0.04526410421448738
4.054054054054054,0.030583248974967045,-0.0492156192957106
4.064064064064064,0.03007108384319418,-0.05310400016272003
4.074074074074074,0.029520332717681376,-0.056924268234977204
4.084084084084084,0.028931702044082328,-0.060671531848933126
4.094094094094094,0.028305946536692914,-0.06434099436128295
4.104104104104104,0.027643868838235806,-0.06792795635584675
4.114114114114114,0.02694631757102575,-0.07142782723515947
4.124124124124124,0.026214187285413523,-0.07483612476534314
4.134134134134134,0.02544841651672517,-0.07814848579453744
4.1441441441441444,0.02464998664774427,-0.08136067075645748
4.1541541541541545,0.023819921595629432,-0.08446856519366816
4.1641641641641645,0.022959284934627656,-0.08746819147773682
4.1741741741741745,0.02206918014626515,-0.09035570811002151
4.1841841841841845,0.021150748352843605,-0.09312741717156249
4.1941941941941945,0.020205166231557492,-0.09577977355507684
4.2042042042042045,0.019233645298185977,-0.09830938405982606
4.2142142142142145,0.0182374309069241,-0.10071300723428898
4.2242242242242245,0.017217799688231502,-0.10298756564985394
4.2342342342342345,0.01617605822933478,-0.10513014688484461
4.2442442442442445,0.015113541552150733,-0.10713800836423008
4.2542542542542545,0.014031611161362936,-0.10900857969165496
4.2642642642642645,0.012931653573836672,-0.11073946744132879
4.2742742742742745,0.01181507824891406,-0.11232845592401003
4.2842842842842845,0.01068331590126888,-0.11377351087438393
4.2942942942942945,0.009537816717641309,-0.11507278260330925
4.3043043043043046,0.00838004844604634,-0.11622460814094526
4.314314314314315,0.007211494609547076,-0.11722751386906159
4.324324324324325,0.006033652434577862,-0.11808021597457714
4.334334334334335,0.004848031130598003,-0.11878162400734131
4.344344344344345,0.003656149772525047,-0.11933084021975242
